PC1, PC2, PC3
1.236053858781137500e-02,-2.073837046695882827e-02,5.882639641514718788e-04
8.613276229707004725e-03,5.201847248782935987e-03,-1.307684642886180505e-02
9.121103372192946798e-03,-3.178762293822142738e-03,6.762300337480322936e-03
4.099744121101180951e-03,1.079971359223686617e-02,6.934352368383727566e-03
4.169062992141550628e-03,-1.321740119367810669e-02,8.196613100954992792e-03
1.059452732977586575e-02,3.211565233046250693e-04,-1.394873893797693226e-03
9.639503896781290507e-03,-6.040560130648890518e-03,-4.187866312107994989e-03
1.475113612923238150e-02,-1.597487220470535790e-03,1.388216331426052677e-02
4.242028482217244552e-03,-1.163847577221971928e-02,-1.002363244203663926e-02
1.153606729182681326e-02,3.348483444297195035e-04,-1.603489279559364156e-02
4.910816307688138996e-03,1.126327009772026648e-02,8.651673524537432935e-03
4.782925437866781398e-03,1.131703416159951514e-02,8.683111908905125076e-03
1.104705619350086071e-02,-4.478296293316779385e-03,-2.362125705564487987e-03
7.877655142987669348e-03,6.933418887256932858e-04,-1.108105479157539715e-02
8.627304840620648313e-03,5.730778856050291158e-03,-3.861336245453273852e-04
5.215066140265969818e-03,-1.008949507164744012e-02,-5.671457482846858390e-03
1.514643753064746912e-02,-2.087096419665346661e-02,1.197060720272264886e-02
8.242095723304875693e-03,-8.821052515099582145e-03,-5.058333578422641308e-03
1.201429428404561343e-02,5.157072241727131759e-03,-2.115739605452067462e-02
4.810430995264669378e-03,-4.258595200757782362e-03,-4.260530805273112301e-03
8.564280530499372365e-03,-8.934552091776695737e-03,-2.168276527840459940e-03
9.986527879515885719e-03,-1.469474236039637269e-02,8.089821468252041820e-03
8.515514702787557386e-03,2.170592733284854980e-03,-1.253013214114091951e-02
3.360481726719964386e-03,6.136957370779619857e-03,1.526405050764061133e-03
8.316343659747616260e-03,1.112944060074360676e-02,-1.042864120789993056e-02
1.007716357450190101e-02,8.267702903008209911e-03,-1.219629445566039125e-02
1.032973144530761368e-02,-2.731201528562528756e-03,-1.517492476256856147e-02
6.904564679348808298e-03,-1.613029564915069436e-02,9.513515085217409684e-03
8.596468309186942880e-03,-2.354457960991823001e-02,8.146589807965690100e-03
8.122895297827876712e-03,2.069549044730048179e-03,1.689660454054470184e-02
8.229208936242331934e-03,7.918490851489217927e-03,6.968272846947045664e-03
9.417473040294792666e-03,8.232219559453269123e-03,2.160203610197581128e-02
9.603220245328131927e-03,-1.236958114522449925e-03,1.248532488317205796e-03
1.006847233588729906e-02,6.134429509816940670e-03,1.434911279060832427e-02
7.421802237801824152e-03,1.487243460797064293e-02,1.018053857137772404e-02
9.927368141319867917e-03,6.571295184579398208e-03,5.703819374449732235e-03
1.048883297319813321e-02,-2.312756818542377468e-02,5.542331446653216316e-03
1.101870513448959150e-02,-2.511008257700195721e-03,3.337179308856421354e-03
8.098195277761677247e-03,5.771417612035320902e-03,-1.323329323317244156e-02
8.649740946620439533e-03,1.490323175460449463e-02,-6.778065948634129584e-04
8.900591850548505990e-03,-4.462276289216493899e-03,-1.325707703483186735e-02
9.590216155639888496e-03,-1.437433236313327527e-03,-9.910289544697709323e-04
9.708042778252976013e-03,-1.072306183915394326e-02,-1.204888766556736369e-03
7.249943766607066034e-03,9.444130018424290104e-03,-7.760279138361104827e-03
4.319721447888058563e-03,6.338465411029249423e-03,-1.480719922126294726e-03
8.664585338105488740e-03,1.117382926155103054e-02,-2.909603862029791054e-03
8.189013192293032387e-03,4.928822696544676342e-03,1.269520419480311968e-02
9.838597640850781437e-03,6.650613437661387047e-04,9.508556084566660571e-03
9.758516970823822440e-03,5.099836821521861775e-03,1.053601609952168304e-02
6.383518748044774045e-03,8.547574718911963437e-03,3.374290121833027883e-03
7.397214475211581070e-03,-1.546591757160975403e-04,-1.244569898533607819e-02
6.614241983358356419e-03,-7.723385889990437396e-03,-2.250876959337586546e-03
9.131005166762011516e-03,5.574313228011114341e-03,6.200877345280689061e-03
4.087272021658689032e-03,-8.305837015973092582e-03,-8.308293736367825671e-03
5.431873130788559927e-03,1.142329554563887781e-02,2.667450371858779909e-03
9.751934381817217029e-03,-8.797981298537831032e-04,1.476356600412997652e-04
1.120027742249000459e-02,9.033302070461811731e-03,5.271766168667417485e-03
9.462466840337194901e-03,-2.297404204797140036e-03,8.168210634561899955e-03
8.835317903565479900e-03,7.177086608431120646e-03,1.237167912569301156e-02
8.945423345207608248e-03,-4.237599372320605649e-03,-1.240272536010311386e-02
1.055150689333000588e-02,-1.075455616809843553e-03,-1.931234957339949404e-02
5.093917112994545901e-03,-1.484225769497815942e-02,2.142636889806740722e-03
3.921506871751547635e-03,4.798590607056037530e-03,1.857820599231079948e-03
1.026737214375596230e-02,9.239624578145982578e-03,-1.657393853340114950e-02
9.021779121706284543e-03,7.112599387133175174e-03,1.222086554745491389e-02
9.059377967025751544e-03,-4.016462041702366544e-03,7.372993005542193001e-03
8.565923391122279990e-03,2.278553345202516314e-03,1.010743008373734750e-02
7.829838715614273123e-03,-2.348385796615039701e-03,1.058187822125762796e-02
7.499725634208688659e-03,2.201385147208506383e-03,-1.514555200840541141e-02
8.522908952175304795e-03,2.600261057548622530e-03,1.017829705607372660e-02
6.830617203681768265e-03,7.599502141176069266e-03,-6.960221452754526521e-03
1.470885253739912663e-02,-1.581077065355917036e-02,-7.084746614774397461e-03
8.066010768622431520e-03,-7.058560052546063168e-03,-1.686997545432568227e-03
6.020459339672128672e-03,7.521197832308937348e-03,1.195219534513214908e-02
1.112319390236192126e-02,-1.856486850847379952e-02,-1.833631445188386435e-03
1.332790642370420588e-02,1.057271822506672182e-03,4.703548274564468487e-03
7.683768252084366944e-03,1.634212787073569331e-02,9.924021312254982172e-03
6.877931076372920463e-03,-6.753046042681142003e-03,1.032403984864324262e-02
5.439591643915962782e-03,6.352727713439818361e-04,1.128138672431594838e-02
9.075031599766740509e-03,-4.113969099693864581e-03,1.172996145661256862e-03
8.734672127764995381e-03,6.667066374823974080e-03,-5.284303049218955044e-03
5.890678928448433473e-03,1.298716072620477273e-02,8.827655266600507519e-03
9.107047691276648829e-03,3.397304571031681437e-03,-1.743836248963592794e-02
4.849973677627497128e-03,8.641149640713637406e-03,1.083200083604532286e-02
6.268592264367516508e-03,-2.306788761350362683e-03,2.140876162968890876e-03
1.208236214020932432e-02,4.142502637425644224e-04,-1.706041898875769111e-02
8.190834187456509652e-03,4.008721455934024722e-03,4.690738507497216846e-03
5.478133653802477916e-03,5.248577876770526771e-03,-9.456517526819918640e-03
7.255662291233402374e-03,6.627618841771543146e-03,7.217074339814194550e-03
9.267303488407738904e-03,2.551823323644599340e-03,6.804776721807472310e-04
8.415609398972938998e-03,-3.487076277952704884e-04,1.811744428838648821e-02
1.097600876555991471e-02,-4.616500326951895189e-03,-2.172813797796564750e-02
8.032108895628591733e-03,4.147471403215262191e-03,6.546141142171779670e-03
4.598403742234289694e-03,6.571089363252579502e-03,-2.571487403598572436e-03
8.798714692779267127e-03,-7.867508568436846692e-03,6.428894658493005884e-03
7.029292464496264721e-03,3.033363211582055120e-03,-1.127398547161752133e-02
1.055988295992611389e-02,-3.047558815060274172e-03,2.914444708799951433e-03
5.664660558171889099e-03,2.248333479143585847e-03,-4.846742450194183385e-03
8.142106085577744193e-03,-5.257122959673699372e-03,-5.739271068918428038e-03
5.821486726836985412e-03,6.307600216268297554e-03,5.844623896798576117e-04
1.112755856831137286e-02,1.755976938073498025e-03,1.215762679713917882e-02
8.364811857807951181e-03,9.960074086973849314e-03,-3.498829381175073017e-03
1.273969729997994314e-02,-3.989514651463806939e-03,-1.563561433984633157e-03
1.207346751870418122e-02,-2.686881767957676522e-03,-3.273506893259343041e-03
1.260251354528918455e-02,-7.242424077267415466e-03,2.575448330159118074e-02
9.729654589936912595e-03,-1.222850673278252746e-02,-1.022308643577789049e-02
6.330839527662540829e-03,1.802517305689168106e-04,-9.072258466974745042e-03
7.977588514362983496e-03,9.865369429446775584e-03,-8.667470554415515269e-03
8.088055429819936831e-03,7.520760695826876618e-03,8.579713453321961229e-04
9.788451801248841677e-03,1.257958950382212851e-02,-8.641543306038874592e-03
7.399167847009304605e-03,1.540124126343054255e-02,9.649376636916930094e-03
6.827591674762423062e-03,2.723245272190999780e-03,1.351973167008721326e-03
6.733619441843869367e-03,7.924612103976336154e-04,1.639833808555032912e-02
1.353439662534162459e-02,8.855877536783121054e-04,1.051788192381195551e-02
7.862197373644149931e-03,-1.122957533208141130e-02,6.288335241721285281e-03
6.918996563934774920e-03,-1.567319901036708313e-03,1.049293763432994180e-02
1.165386455132070079e-02,6.482684915045975466e-03,1.465890155868584607e-02
1.129388206881164723e-02,6.524578991324439699e-03,-8.976117339614328450e-03
1.227282656228738562e-02,-6.956828723846288434e-03,7.005715039419704512e-03
7.108425562048824829e-03,-1.524664508326047715e-03,-4.580809530904479454e-05
8.126337489747465642e-03,1.183675977377529956e-02,9.375026606300986909e-04
9.724662163878766696e-03,7.950278496109048666e-04,-1.797572609779965469e-02
6.369111812201718424e-03,-8.404345644456041181e-03,1.032255088125963276e-02
1.372572821832512314e-02,9.884911173779502205e-04,1.551934518341180520e-02
1.078803820044330411e-02,-1.167495640468434875e-02,3.853505719013981617e-04
9.805431920342371627e-03,-3.091756986493568015e-03,7.798264293006483723e-03
1.139340860177045535e-02,5.270130083336559265e-04,7.222143192455614258e-03
5.764098241453011716e-03,9.604310611021290439e-03,3.456777263205480701e-03
6.136575705437743826e-03,-9.055151211829631092e-03,-2.766349876905827877e-03
7.033903091897657223e-03,-2.612473903850478976e-03,-1.104203944048312742e-02
6.541328089945391312e-03,5.554824361323337442e-03,-2.031272231830624341e-03
9.607975177613675005e-03,-1.669857279957024212e-03,-1.302566683042949251e-02
4.806711189878829643e-03,1.205017366139762847e-02,7.031029256997778365e-03
9.080203538692783322e-03,7.149894210064889483e-03,-1.343892127082565655e-02
9.377251440958508932e-03,7.124686323158367987e-03,3.071793818501958122e-04
5.616362425426808108e-03,5.183887510416611624e-03,1.249953023484000857e-02
5.288832183741280259e-03,1.038262431852348712e-02,2.607581468405217266e-03
9.934048517738719095e-03,2.579399897038502304e-04,1.149574774361336767e-02
1.086393452425547627e-02,-1.873436822990047664e-03,-1.368675892843147085e-02
8.974806639079615719e-03,3.994690868844775165e-03,-1.455736759470876648e-02
9.155690672842253450e-03,-4.377259059217738016e-03,3.818258459865067189e-03
5.111859640076389308e-03,-7.475858027662867812e-03,-6.570877222824135586e-04
1.561821403068187723e-02,5.837154951473859550e-03,7.872287900925355533e-03
1.034030840217845491e-02,3.699727775773925011e-03,2.663600824327064850e-03
7.842902185152478972e-03,9.829460294247995694e-04,-7.709214674079294810e-03
8.966425772299113639e-03,7.437493653555995662e-03,-1.516917751619931316e-02
7.567553445143099765e-03,9.304345908058357997e-03,-1.379789314283811838e-02
1.347010056080988512e-02,1.045948524420612334e-02,9.605469750653695613e-03
9.868162573802340479e-03,-1.853663340423485767e-02,1.940038658238063280e-03
1.141081448847278829e-02,2.934521245792265278e-03,-1.428148262825134143e-02
9.206663829333040089e-03,1.167382230473112438e-02,1.456608945034505807e-03
5.754108158115430437e-03,6.414633495096140614e-03,5.714056459387212641e-03
1.215931463685228885e-02,5.275096772209334622e-03,-1.233378874806954212e-02
9.291807344994367293e-03,-3.509291788935142795e-03,-2.010121554439675898e-02
3.773751682214220981e-03,-1.034809109722900980e-02,8.025139691113266152e-03
9.214066124922724865e-03,-5.495659670124129759e-04,5.187312171057817563e-03
7.904912799167627957e-03,-1.272994731282046585e-02,-1.056661697012540972e-02
6.368519318702564776e-03,-1.627348681288955188e-03,8.643325827821498946e-04
9.949596499673495076e-03,-1.045155803359207845e-02,-2.100922074799197597e-02
7.548557136112803330e-03,1.121834418061946025e-02,1.251225581453241148e-03
8.512260317096970869e-03,2.916410925717375941e-03,-1.580942723422884858e-03
8.484235850313289959e-03,7.669848726686059361e-03,8.186176107296562129e-03
9.613068273652698378e-03,-2.074901505139678179e-02,6.301069407544605122e-03
1.112116441349421218e-02,-3.008762084969076808e-02,9.584799581318899017e-03
1.009746412217268560e-02,3.661066880718795782e-03,2.187242299703530748e-02
6.751460507824253061e-03,-8.506568188569142014e-03,-1.015067717704234751e-04
6.122098738680140789e-03,-1.832013575921425524e-02,-9.891611448229170600e-03
1.022092136297983629e-02,1.002633381233363841e-03,2.105285348215972692e-03
7.097600728035453888e-03,4.839802744252332325e-03,-1.324140145841017600e-02
7.035041495592669024e-03,-1.600790097115551910e-02,2.800414296524150488e-03
1.004974266944703640e-02,5.778564233660667127e-03,7.575913337638242543e-04
1.285443821315128757e-02,-1.483058817892595653e-03,-3.457165674345613962e-03
7.884657891550057515e-03,-2.859355314222804950e-03,-1.638514647572234667e-02
4.946583305635701699e-03,2.189535172851196729e-03,-6.418197446411038828e-03
1.070894394488101226e-02,3.608246756641629409e-03,-1.174671325178937124e-02
7.584328780951624105e-03,-9.575780470136409719e-03,6.948509950356706807e-03
5.677649883768200005e-03,3.187751188037238510e-03,-1.073781436309797881e-02
9.544163331646012341e-03,5.400326444532465957e-03,4.061310583630962402e-03
7.840082902501439854e-03,1.021691263769233977e-02,-7.160535480544296186e-03
9.484118167626457568e-03,4.452524544309670491e-03,2.379187977207753227e-02
3.630106759063386496e-03,8.143456860975808315e-03,5.204609419988590578e-03
1.406773180481868911e-02,9.403938417111129197e-03,6.629859552444911097e-03
1.158617315048402277e-02,-1.701658860376073761e-03,7.138836022455265912e-03
9.733112378705463183e-03,-6.163558808758854562e-03,-2.385788357413670506e-03
1.227803198419775109e-02,-9.517056344040613573e-04,-1.345128315595583296e-02
1.261007911610268796e-02,-9.729871254335518971e-03,2.308185659458188502e-03
8.926485890104458518e-03,1.325137916697418164e-02,-6.402154637694095624e-03
3.662711349719592613e-03,8.712350557969615605e-03,7.050858517690709003e-03
1.179361478612764476e-02,6.497948750381688128e-03,-5.303956987933069848e-03
8.533577527249876227e-03,2.611264035413076844e-03,9.502190350522691370e-03
9.148943428058935179e-03,2.228012496539956422e-03,6.142746521046178569e-03
7.773175182340410355e-03,5.554232942687857555e-03,1.640840169472876017e-02
9.086194624910013187e-03,9.898449389713353738e-03,-1.427266335552881960e-02
1.215912835940562327e-02,-2.336185074048934256e-03,9.897360054611028819e-04
1.045583849071245533e-02,-8.009303538643633771e-03,2.661261514444918791e-03
6.478177745256958470e-03,1.461003492731738698e-02,8.557153923697385575e-03
8.438652377608322694e-03,-9.014876380878125922e-04,-5.407074959219794301e-03
4.794361585194944174e-03,1.004948592130176788e-02,-1.959880022124513808e-03
4.850017006588355599e-03,9.069401406545043662e-03,9.696787022974804465e-03
1.276670518300918045e-02,-2.345927241309489833e-02,6.248220778286496524e-03
9.469568933786250836e-03,9.061511762728647126e-03,6.573942849048417664e-03
8.684870320410114156e-03,1.516256308329878236e-03,1.775812456777935144e-02
1.102184331099611593e-02,-9.556634756857895199e-04,6.455415802598805930e-03
8.745763959870192158e-03,-1.424585658137488692e-02,2.102721064446524176e-04
1.233447625504802310e-02,-2.917628737270615020e-03,1.211895862069721974e-03
1.070764073086956543e-02,5.707629828481772423e-03,1.208735144122767211e-02
4.709380583993678926e-03,-6.656832265012062756e-04,-3.860697951060685241e-03
1.071334688971680230e-02,2.645570951493488032e-04,5.407213029094332969e-03
1.364579255582498707e-02,1.036212198277385553e-02,4.984237928606428600e-03
4.336489792621520296e-03,7.461032519782260890e-03,6.025410746413308039e-03
9.147444917020372199e-03,-2.146715300853635489e-02,4.505515192236199916e-03
4.533351125180823740e-03,8.646698142782321961e-03,6.640674012376319643e-03
1.106745812856262806e-02,-3.876770848179324387e-03,-1.295707261194257477e-02
1.585030446632848880e-02,8.231427957401763265e-03,1.426294635411087808e-02
7.961007043011598602e-03,1.320664826804135092e-02,3.837028689926794221e-03
